0, 0
5, 0
10, 94
15, 7350
20, 21945
25, 13747
30, 4435
35, 1345
40, 516
45, 232
50, 85
55, 57
60, 47
65, 29
70, 53
75, 34
80, 9
85, 6
90, 3
95, 4
100, 9
