0, 46
1, 54
2, 55
3, 63
4, 83
5, 49
6, 78
7, 76
8, 68
9, 85
10, 81
11, 85
12, 68
13, 81
14, 85
15, 95
16, 91
17, 74
18, 71
19, 88
20, 81
21, 74
22, 86
23, 101
24, 95
25, 98
26, 104
27, 88
28, 92
29, 95
30, 102
31, 106
32, 96
33, 75
34, 115
35, 106
36, 105
37, 92
38, 85
39, 94
40, 111
41, 106
42, 101
43, 108
44, 69
45, 111
46, 107
47, 99
48, 109
49, 108
50, 108
51, 114
52, 105
53, 111
54, 105
55, 112
56, 114
57, 108
58, 102
59, 104
60, 64
61, 105
62, 109
63, 112
64, 94
65, 112
66, 109
67, 109
68, 108
69, 113
70, 115
71, 46
72, 43
73, 92
74, 111
75, 119
76, 114
77, 96
78, 111
79, 97
80, 114
81, 111
82, 114
83, 116
84, 102
85, 119
86, 112
87, 112
88, 115
89, 117
90, 107
91, 111
92, 117
93, 123
94, 118
95, 109
96, 118
97, 118
98, 119
99, 103
100, 122
101, 117
102, 119
103, 112
104, 115
105, 121
106, 125
107, 119
108, 109
109, 121
110, 118
111, 121
112, 121
113, 120
114, 118
115, 120
116, 124
117, 114
118, 121
119, 114
120, 117
121, 116
122, 120
123, 119
124, 125
125, 93
126, 68
127, 115
128, 121
129, 116
130, 114
131, 123
132, 125
133, 127
134, 123
135, 125
136, 120
137, 129
138, 117
139, 120
140, 123
141, 117
142, 119
143, 114
144, 118
145, 124
146, 121
147, 123
148, 120
149, 123
150, 124
151, 104
152, 107
153, 120
154, 126
155, 120
156, 125
157, 124
158, 115
159, 128
160, 102
161, 124
162, 128
163, 127
164, 130
165, 124
166, 125
167, 123
168, 104
169, 86
170, 121
171, 124
172, 126
173, 125
174, 122
175, 127
176, 125
177, 115
178, 126
179, 123
180, 127
181, 124
182, 124
183, 124
184, 122
185, 123
186, 122
187, 125
188, 132
189, 128
190, 132
191, 125
192, 127
193, 123
194, 123
195, 127
196, 133
197, 125
198, 128
199, 121
200, 126
201, 120
202, 121
203, 127
204, 126
205, 125
206, 125
207, 126
208, 129
209, 126
210, 129
211, 126
212, 127
213, 128
214, 128
215, 129
216, 130
217, 127
218, 128
219, 126
220, 129
221, 128
222, 125
223, 135
224, 123
225, 125
226, 126
227, 124
228, 122
229, 122
230, 131
231, 120
232, 130
233, 127
234, 127
235, 115
236, 127
237, 121
238, 127
239, 128
240, 125
241, 127
242, 134
243, 122
244, 131
245, 126
246, 127
247, 125
248, 124
249, 122
250, 131
251, 127
252, 131
253, 126
254, 123
255, 127
256, 128
257, 125
258, 124
259, 127
260, 130
261, 123
262, 131
263, 126
264, 134
265, 120
266, 126
267, 125
268, 129
269, 131
270, 130
271, 133
272, 126
273, 133
274, 128
275, 128
276, 133
277, 126
278, 129
279, 134
280, 133
281, 129
282, 126
283, 134
284, 135
285, 131
286, 126
287, 135
288, 125
289, 131
290, 127
291, 123
292, 126
293, 124
294, 129
295, 134
296, 128
297, 134
298, 130
299, 131
300, 129
301, 130
302, 130
303, 132
304, 128
305, 126
306, 128
307, 127
308, 127
309, 127
310, 129
311, 127
312, 130
313, 132
314, 126
315, 131
316, 124
317, 130
318, 122
319, 128
320, 125
321, 127
322, 129
323, 129
324, 124
325, 122
326, 123
327, 127
328, 134
329, 127
330, 129
331, 128
332, 134
333, 127
334, 129
335, 124
336, 126
337, 127
338, 127
339, 131
340, 132
341, 129
342, 127
343, 122
344, 125
345, 128
346, 130
347, 127
348, 127
349, 131
350, 134
351, 128
352, 136
353, 129
354, 129
355, 128
356, 124
357, 131
358, 129
359, 136
360, 130
361, 125
362, 129
363, 130
364, 122
365, 128
366, 133
367, 132
368, 132
369, 134
370, 134
371, 138
372, 134
373, 132
374, 129
375, 126
376, 127
377, 129
378, 132
379, 128
380, 134
381, 131
382, 135
383, 132
384, 129
385, 135
386, 127
387, 133
388, 133
389, 134
390, 137
391, 134
392, 132
393, 132
394, 134
395, 130
396, 128
397, 136
398, 135
399, 141
400, 137
401, 133
402, 131
403, 136
404, 129
405, 133
406, 138
407, 135
408, 135
409, 132
410, 133
411, 138
412, 128
413, 138
414, 136
415, 130
416, 142
417, 138
418, 126
