0, 25
1, 31
2, 27
3, 31
4, 35
5, 34
6, 34
7, 35
8, 35
9, 34
10, 34
11, 34
12, 33
13, 35
14, 33
15, 34
16, 35
17, 32
18, 34
19, 37
20, 37
21, 31
22, 23
23, 33
24, 35
25, 36
26, 36
27, 38
28, 36
29, 33
30, 36
31, 30
32, 34
33, 38
34, 36
35, 36
36, 34
37, 32
38, 36
39, 38
40, 38
41, 35
42, 28
43, 34
44, 32
45, 30
46, 35
47, 34
48, 36
49, 36
50, 36
51, 35
52, 37
53, 36
54, 37
55, 36
56, 36
57, 8
58, 33
59, 33
60, 36
61, 31
62, 33
63, 36
64, 38
65, 33
66, 35
67, 34
68, 35
69, 35
70, 33
71, 37
72, 35
73, 34
74, 35
75, 35
76, 29
77, 35
78, 35
79, 37
80, 28
81, 36
82, 36
83, 34
84, 36
85, 36
86, 36
87, 36
88, 36
89, 36
90, 35
91, 36
92, 36
93, 37
94, 30
95, 37
96, 38
97, 38
98, 37
99, 36
100, 35
101, 36
102, 27
103, 21
104, 31
105, 32
106, 34
107, 35
108, 33
109, 27
110, 26
111, 34
112, 34
113, 35
114, 31
115, 33
116, 35
117, 36
118, 36
119, 36
120, 35
121, 37
122, 36
123, 36
124, 38
125, 22
126, 30
127, 38
128, 36
129, 37
130, 39
131, 35
132, 39
133, 37
134, 38
135, 36
136, 37
137, 35
138, 38
139, 35
140, 36
141, 37
142, 38
143, 37
144, 38
145, 37
146, 35
147, 38
148, 37
149, 38
150, 39
151, 33
152, 34
153, 30
154, 21
155, 38
156, 39
157, 36
158, 36
159, 38
160, 29
161, 33
162, 37
163, 37
164, 38
165, 40
166, 36
167, 38
168, 32
169, 39
170, 37
171, 37
172, 23
173, 37
174, 37
175, 37
176, 38
177, 38
178, 35
179, 29
180, 38
181, 39
182, 34
183, 37
184, 38
185, 29
186, 35
187, 38
188, 37
189, 40
190, 37
191, 38
192, 28
193, 35
194, 39
195, 40
196, 34
197, 39
198, 39
199, 39
200, 41
201, 38
202, 39
203, 39
204, 39
205, 26
206, 36
207, 36
208, 37
209, 35
210, 32
211, 37
212, 37
213, 39
214, 30
215, 36
216, 36
217, 38
218, 19
219, 35
220, 38
221, 32
222, 37
223, 38
224, 37
225, 35
226, 38
227, 36
228, 38
229, 35
230, 36
231, 39
232, 39
233, 38
234, 38
235, 37
236, 37
237, 36
238, 37
239, 37
240, 36
241, 38
242, 38
243, 39
244, 40
245, 37
246, 34
247, 38
248, 39
249, 38
250, 37
251, 39
252, 37
253, 37
254, 38
255, 36
256, 36
257, 39
258, 39
259, 37
260, 39
261, 31
262, 37
263, 38
264, 36
265, 36
266, 34
267, 36
268, 37
269, 38
270, 37
271, 36
272, 37
273, 37
274, 37
275, 39
276, 37
277, 34
278, 36
279, 36
280, 37
281, 34
282, 35
283, 34
284, 35
285, 32
286, 35
287, 35
288, 36
289, 36
290, 38
291, 38
292, 37
293, 38
294, 39
295, 37
296, 36
297, 39
298, 38
299, 37
300, 36
301, 37
302, 37
303, 37
304, 39
305, 37
306, 37
307, 36
308, 39
309, 39
310, 37
311, 28
312, 38
313, 36
314, 38
315, 39
316, 37
317, 37
318, 37
319, 37
320, 38
321, 35
322, 37
323, 36
324, 39
325, 36
326, 37
327, 36
328, 38
329, 35
330, 36
331, 35
332, 38
333, 34
334, 35
335, 36
336, 28
337, 36
338, 37
339, 38
340, 38
341, 37
342, 37
343, 37
344, 36
345, 35
346, 33
347, 33
348, 35
349, 32
350, 34
351, 28
352, 35
353, 36
354, 39
355, 37
356, 37
357, 35
358, 37
359, 36
360, 38
361, 36
362, 38
363, 29
364, 39
365, 38
366, 36
367, 38
368, 38
369, 38
370, 38
371, 40
372, 40
373, 39
374, 42
375, 39
376, 39
377, 38
378, 39
379, 39
380, 38
381, 38
382, 39
383, 38
384, 40
385, 41
386, 40
387, 40
388, 42
389, 40
390, 40
391, 38
392, 38
393, 40
394, 38
395, 37
396, 39
397, 39
398, 37
399, 37
400, 33
401, 40
402, 38
403, 29
404, 38
405, 39
406, 36
407, 36
408, 28
409, 34
410, 35
411, 38
412, 36
413, 37
414, 31
415, 37
416, 30
417, 38
418, 39
419, 39
420, 37
421, 39
422, 37
423, 38
424, 36
425, 36
426, 36
427, 37
428, 36
429, 34
430, 38
431, 35
432, 39
433, 39
434, 38
435, 37
436, 38
437, 38
438, 38
439, 39
440, 38
441, 38
442, 39
443, 38
444, 38
445, 38
446, 35
447, 38
448, 38
449, 39
450, 39
451, 39
452, 38
453, 38
454, 40
455, 36
456, 37
457, 38
458, 39
459, 38
460, 38
461, 34
462, 38
463, 38
464, 40
465, 39
466, 39
467, 38
468, 40
469, 38
470, 40
471, 38
472, 39
473, 39
474, 40
475, 38
476, 40
477, 39
478, 39
479, 38
480, 40
481, 40
482, 37
483, 39
484, 39
485, 39
486, 39
487, 38
488, 39
489, 38
490, 39
491, 40
492, 39
493, 37
494, 37
495, 37
496, 38
497, 38
498, 37
499, 38
500, 38
501, 38
502, 37
503, 38
504, 38
505, 38
506, 39
507, 39
508, 40
509, 40
510, 41
511, 39
512, 39
513, 39
514, 38
515, 39
516, 40
517, 39
518, 39
519, 39
520, 41
521, 39
522, 40
523, 40
524, 35
525, 40
526, 39
527, 38
528, 41
529, 38
530, 38
531, 38
532, 39
533, 39
534, 39
535, 39
536, 39
537, 40
538, 39
539, 38
540, 39
541, 39
542, 40
543, 39
544, 40
545, 39
546, 39
547, 39
548, 38
549, 39
550, 10
