0, 19
1, 15
2, 22
3, 19
4, 20
5, 23
6, 22
7, 17
8, 22
9, 23
10, 23
11, 24
12, 25
13, 28
14, 24
15, 27
16, 25
17, 29
18, 26
19, 28
20, 28
21, 28
22, 28
23, 31
24, 29
25, 28
26, 28
27, 30
28, 29
29, 29
30, 28
31, 32
32, 27
33, 29
34, 31
35, 29
36, 28
37, 30
38, 32
39, 31
40, 31
41, 30
42, 33
43, 33
44, 32
45, 31
46, 30
47, 31
48, 33
49, 31
50, 31
51, 31
52, 35
53, 34
54, 34
55, 36
56, 35
57, 33
58, 37
59, 33
60, 34
61, 35
62, 31
63, 34
64, 33
65, 33
66, 36
67, 36
68, 34
69, 35
70, 32
71, 32
72, 34
73, 33
74, 34
75, 36
76, 36
77, 35
78, 37
79, 37
80, 33
81, 35
82, 37
83, 33
84, 36
85, 30
86, 36
87, 35
88, 30
89, 32
90, 32
91, 36
92, 24
93, 34
94, 34
95, 37
96, 35
97, 36
98, 35
99, 35
100, 32
101, 31
102, 34
103, 36
104, 34
105, 33
106, 33
107, 30
108, 34
109, 35
110, 35
111, 35
112, 35
113, 34
114, 34
115, 36
116, 35
117, 33
118, 37
119, 36
120, 36
121, 36
122, 33
123, 33
124, 36
125, 35
126, 36
127, 35
128, 35
129, 37
130, 37
131, 37
132, 38
133, 37
134, 35
135, 36
136, 33
137, 35
138, 39
139, 36
140, 39
141, 34
142, 38
143, 36
144, 36
145, 35
146, 37
147, 39
148, 37
149, 37
150, 36
151, 39
152, 36
153, 35
154, 36
155, 36
156, 38
157, 36
158, 36
159, 36
160, 36
161, 38
162, 34
163, 36
164, 28
165, 37
166, 34
167, 34
168, 39
169, 36
170, 23
171, 34
172, 33
173, 38
174, 37
175, 37
176, 34
177, 38
178, 38
179, 36
180, 37
181, 36
182, 36
183, 37
184, 37
185, 37
186, 36
187, 35
188, 36
189, 34
190, 39
191, 38
192, 36
193, 35
194, 36
195, 38
196, 35
197, 35
198, 34
199, 33
200, 34
201, 36
202, 35
203, 37
204, 35
205, 34
206, 35
207, 37
208, 38
209, 38
210, 38
211, 39
212, 36
213, 39
214, 38
215, 36
216, 38
217, 38
218, 37
219, 37
220, 36
221, 39
222, 37
223, 37
224, 40
225, 39
226, 38
227, 38
228, 35
229, 36
230, 39
231, 38
232, 37
233, 40
234, 38
235, 40
236, 37
237, 37
238, 38
239, 38
240, 38
241, 34
242, 38
243, 36
244, 39
245, 39
246, 39
247, 36
248, 39
249, 38
250, 37
251, 36
252, 38
253, 40
254, 38
255, 26
256, 37
257, 36
258, 39
259, 38
260, 39
261, 37
262, 38
263, 38
264, 40
265, 37
266, 38
267, 36
268, 38
269, 40
270, 36
271, 38
272, 41
273, 40
274, 39
275, 38
276, 36
277, 36
278, 37
279, 37
280, 38
281, 39
282, 35
283, 39
284, 37
285, 38
286, 37
287, 38
288, 41
289, 39
290, 38
291, 39
292, 35
293, 39
294, 37
295, 37
296, 40
297, 38
298, 36
299, 35
300, 38
301, 39
302, 38
303, 36
304, 35
305, 37
306, 37
307, 38
308, 38
309, 38
310, 37
311, 37
312, 37
313, 39
314, 38
315, 38
316, 38
317, 40
318, 40
319, 38
320, 39
321, 39
322, 37
323, 37
324, 40
325, 42
326, 37
327, 39
328, 38
329, 41
330, 37
331, 38
332, 35
333, 37
334, 39
335, 38
336, 31
337, 20
338, 31
339, 39
340, 40
341, 39
342, 40
343, 37
344, 37
345, 39
346, 38
347, 37
348, 37
349, 38
350, 35
351, 41
352, 40
353, 39
354, 43
355, 38
356, 40
357, 40
358, 39
359, 42
360, 41
361, 39
362, 37
363, 38
364, 40
365, 39
366, 38
367, 40
368, 38
369, 38
370, 40
371, 39
372, 39
373, 38
374, 42
375, 38
376, 38
377, 39
378, 39
379, 38
380, 40
381, 43
382, 40
383, 40
384, 39
385, 38
386, 39
387, 42
388, 40
389, 37
390, 36
391, 39
392, 39
393, 40
394, 38
395, 39
396, 40
397, 38
398, 40
399, 39
400, 38
401, 38
402, 39
403, 39
404, 38
405, 38
406, 38
407, 39
408, 41
409, 39
410, 37
411, 41
412, 39
413, 42
414, 41
415, 38
416, 33
417, 37
418, 40
419, 38
420, 38
421, 40
422, 39
423, 41
424, 40
425, 39
426, 39
427, 39
428, 43
429, 41
430, 40
431, 40
432, 40
433, 42
434, 41
435, 41
436, 41
437, 40
438, 42
439, 40
440, 41
441, 40
442, 41
443, 37
444, 42
445, 41
446, 40
447, 42
448, 41
449, 40
450, 39
451, 35
452, 41
453, 38
454, 39
455, 37
456, 40
457, 38
458, 39
459, 39
460, 40
461, 41
462, 38
463, 39
464, 39
465, 39
466, 39
467, 38
468, 20
469, 33
470, 41
471, 37
472, 37
473, 40
474, 41
475, 37
476, 37
477, 41
478, 38
479, 40
480, 42
481, 41
482, 41
483, 39
484, 39
485, 39
486, 39
487, 39
488, 40
489, 39
490, 38
491, 38
492, 39
493, 37
494, 37
495, 20
496, 29
497, 38
498, 39
499, 38
500, 38
501, 38
502, 39
503, 40
504, 39
505, 41
506, 39
507, 39
508, 40
509, 40
510, 41
511, 40
512, 40
513, 40
514, 40
515, 42
516, 40
517, 40
518, 40
519, 41
520, 41
521, 40
522, 40
523, 41
524, 41
525, 41
526, 42
527, 41
528, 41
529, 40
530, 41
531, 39
532, 40
533, 42
534, 42
535, 39
536, 42
537, 40
538, 41
539, 41
540, 39
541, 38
542, 41
543, 42
544, 41
545, 37
546, 40
547, 39
548, 40
549, 41
550, 40
551, 40
552, 41
553, 40
554, 42
555, 41
556, 40
557, 41
558, 38
559, 41
560, 41
561, 40
562, 40
563, 40
564, 40
565, 40
566, 41
567, 40
568, 42
569, 40
570, 41
571, 41
572, 42
573, 44
574, 42
575, 43
576, 43
577, 44
578, 41
579, 42
580, 43
581, 41
582, 39
583, 39
584, 40
585, 41
586, 40
587, 40
588, 40
589, 42
590, 41
591, 41
592, 40
593, 43
594, 40
595, 40
596, 40
597, 42
598, 41
599, 39
600, 37
601, 40
602, 41
603, 42
